370839	化工化纤
372430	农林牧渔
372431	机械
372631	仪电仪表
351123	运输物流
351940	建材
350986	机械
370738	医药
372746	化工化纤
368606	通信
368610	交通设施
372399	化工化纤
372476	仪电仪表
352366	计算机
366223	交通工具
352266	钢铁
368130	房地产
368132	房地产
373790	仪电仪表
350980	交通设施
351063	仪电仪表
350984	纺织服装
351920	机械
374831	交通工具
365206	非银金融
368349	教育传媒
367769	医药
371141	仪电仪表
350361	商业连锁
351341	仪电仪表
374504	电子信息
350360	机械
374829	交通工具
374051	化工化纤
373124	电器
351676	电子信息
351670	机械
351001	化工化纤
350904	供水供气
350681	房地产
351007	造纸印刷
371945	供水供气
350875	教育传媒
351799	电子信息
351805	化工化纤
351392	机械
372369	化工化纤
351970	造纸印刷
351129	电子信息
351165	建材
373858	造纸印刷
375377	医药
372691	电子信息
368382	建材
351543	电子信息
352094	酿酒食品
349670	酿酒食品
351033	通信
368288	工程建筑
368291	计算机
351037	机械
351933	电子信息
351795	医药
351798	化工化纤
351378	电子信息
366580	工程建筑
371319	建材
352170	化工化纤
351053	其他行业
374838	医药
374855	机械
351648	机械
351061	仪电仪表
351507	钢铁
350709	化工化纤
375515	机械
351034	化工化纤
375324	医药
351066	交通工具
367053	商业连锁
374374	商业连锁
351853	化工化纤
351357	钢铁
371690	计算机
351739	机械
371522	计算机
375334	计算机
372240	交通工具
351493	医药
374326	电子信息
351975	工程建筑
367940	电器
372652	电力
372638	工程建筑
372452	计算机
351424	酿酒食品
372988	机械
352131	电子信息
369129	医药
371562	教育传媒
351099	旅游酒店
368514	其他行业
368532	化工化纤
368562	电子信息
368565	医药
350689	医药
350627	商业连锁
367399	旅游酒店
352106	仪电仪表
372662	电子信息
351113	农林牧渔
352119	旅游酒店
374886	交通工具
375147	电子信息
350816	钢铁
375077	教育传媒
351418	通信
369323	有色金属
350806	造纸印刷
369097	农林牧渔
369271	有色金属
369310	交通设施
374824	机械
367490	商业连锁
371754	教育传媒
371760	化工化纤
351442	化工化纤
351556	通信
351486	电子信息
375263	机械
351765	化工化纤
351149	机械
374390	纺织服装
352439	电子信息
352248	计算机
352298	其他行业
352274	通信
352281	仪电仪表
352283	其他行业
352285	化工化纤
365743	医药
365746	电力
351420	交通设施
370089	计算机
350809	机械
374425	电子信息
351173	建材
351175	造纸印刷
374006	交通工具
374874	化工化纤
351849	电子信息
352332	机械
374301	交通工具
370725	农林牧渔
375267	医药
351747	机械
366221	农林牧渔
350618	交通工具
350501	房地产
349979	交通工具
349978	仪电仪表
351253	交通工具
365553	外贸
365556	纺织服装
365583	房地产
365590	钢铁
365869	旅游酒店
351200	计算机
351735	商业连锁
351204	机械
351380	供水供气
374199	教育传媒
374267	机械
351396	医药
350410	农林牧渔
349762	医药
365345	房地产
351246	电器
351603	化工化纤
373563	化工化纤
369341	机械
369254	有色金属
365960	医药
365967	通信
351228	仪电仪表
351232	机械
374958	机械
351944	化工化纤
374978	酿酒食品
374994	电子信息
375005	医药
375019	工程建筑
351891	其他行业
352314	通信
352318	电器
368637	通信
366492	交通工具
366921	交通工具
352369	仪电仪表
351904	建材
373626	其他行业
371608	计算机
367879	运输物流
351261	其他行业
351387	计算机
351390	仪电仪表
351047	医药
351049	化工化纤
368386	医药
351020	建材
366309	煤炭石油
371461	计算机
352307	机械
374670	医药
368894	医药
367650	商业连锁
369787	非银金融
369794	农林牧渔
349835	运输物流
350878	交通工具
371207	教育传媒
351290	房地产
370870	医药
365608	工程建筑
368178	商业连锁
371029	商业连锁
375308	医药
369663	工程建筑
369675	医药
368758	有色金属
368807	建材
367453	电子信息
369717	酿酒食品
372968	机械
373000	仪电仪表
352224	医药
352225	纺织服装
351139	电子信息
373332	造纸印刷
373349	农林牧渔
351317	机械
365707	医药
352341	造纸印刷
375382	化工化纤
368264	化工化纤
352386	运输物流
351324	机械
352268	交通工具
351689	机械
365681	医药
351505	化工化纤
374430	化工化纤
352073	仪电仪表
369592	酿酒食品
373086	工程建筑
351711	仪电仪表
351712	交通工具
350961	机械
365620	房地产
365629	纺织服装
370703	交通工具
370704	电子信息
372620	酿酒食品
372647	电子信息
351347	仪电仪表
369941	医药
369960	电子信息
367260	电子信息
367024	房地产
352134	教育传媒
370849	造纸印刷
352425	纺织服装
352198	酿酒食品
371305	教育传媒
371297	通信
351788	通信
352406	机械
369040	钢铁
351038	纺织服装
351040	农林牧渔
351041	交通工具
351046	电子信息
351371	仪电仪表
351737	旅游酒店
351738	商业连锁
351742	煤炭石油
372323	通信
351713	仪电仪表
372018	电子信息
372023	电子信息
350993	化工化纤
350991	工程建筑
351329	通信
369429	机械
369633	化工化纤
367450	有色金属
369488	化工化纤
366745	电子信息
375491	化工化纤
375568	机械
375578	电器
372243	机械
351896	电子信息
351401	计算机
